,lineout pixel,Radius (\mum),Te_electron,ne_electron,m_electron,amp1_general,amp2_general,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
10,527,-2.5332479999999578,0.3109994573376608,0.1840542040842677,2.2292802393089963,0.6461540485634544,0.964797351925877,0.7825533799985519,-32.35598997177054,7.36266221641063,0.31565065765998845,2.0326746931093638
11,538,29.146752000000106,0.28441352928608177,0.1959733177411165,2.10587508156339,0.7307864609981574,0.902773534763872,0.719722148499096,-38.68890973271727,7.068526542549886,0.33255126175027777,2.1527272763710297
12,548,57.94675200000006,0.2908778637563548,0.19275111764191238,2.018774474184394,0.5716490645985965,1.012577455296065,0.6992578299464495,-39.616521908319285,6.895245014316348,0.5375156303358846,1.4501806865017468
13,559,89.62675200000012,0.3016713700303756,0.18810887264877574,2.1049317555032183,0.6429203528769503,0.7921248747100884,0.741480695269221,-38.684007039644996,6.843721656477161,0.4301389498592377,1.462925612408354
14,569,118.42675200000008,0.2919037130281364,0.19090163048695827,2.0332158875325845,0.6121605321082959,0.9482414940164154,0.7520915576375202,-25.071944437917644,6.721719796725509,0.4844306247831971,1.208386309647366
15,580,150.10675200000014,0.3029220429868377,0.184935702729858,2.0374989689327587,0.630164399858421,0.8927830167793106,0.6651277158714621,-30.134892816401674,6.688708972128246,0.3906299685302318,1.1628778665009347
16,590,178.9067520000001,0.3023405887098418,0.18591069934877183,2.298200106528477,0.5673040574086182,1.0222451908760857,0.5769907112454816,-32.66052227733056,6.431445440739605,0.3431414482894579,1.0648034406476796
17,600,207.70675200000005,0.34179985204148927,0.1740551548659337,2.996335112782467,0.6618494291685569,1.054102311929164,0.5460319189892081,-36.9708810292539,6.459405832273703,0.30102845132769973,1.039298591874659
18,611,239.38675200000012,0.3010712607208499,0.18487907970838377,2.0220265520068326,0.6750724539922625,0.8183595574741251,0.6852387202315698,-39.529388479938206,7.027421494797196,0.28354644077097124,1.1796418069969827
19,621,268.18675200000007,0.3212387596782454,0.1775345723100208,2.453203061669151,0.6536253837546281,0.9719582817507134,0.6441105993109595,-32.8549856119875,6.871325394596209,0.23985349429760244,1.1454777761322945
20,632,299.86675200000013,0.29471962641547367,0.18534994329489488,2.0287191612148403,0.7428846259730226,0.8216307211934023,0.6640394858398928,-16.239790164108904,6.87048751554476,0.23930322215764224,1.1372972565608845
21,642,328.6667520000001,0.27668525837585506,0.18968342293688972,2.039989500108819,0.6682776874876436,1.0163071897772347,0.7257762363217453,-18.164330249266403,7.055428543561206,0.25955063014860585,1.1350772722555014
22,652,357.46675200000004,0.2983453470880284,0.18429094030633503,2.491743542451221,0.6366637993920014,0.9681466032398767,0.7054157324408645,-31.80535858989039,6.630422415604361,0.2592009137437517,1.059998903729069
23,663,389.1467520000001,0.36381670841344893,0.16657864910409997,3.371548294322235,0.6324893000495662,0.9716611755788626,0.6321800873910408,-36.793131635266064,6.277349078715318,0.27316589558978904,1.0360490667836844
24,673,417.94675200000006,0.3016621333798176,0.1834565500197857,2.03994677871509,0.6866795510939399,0.8388387265754788,0.6057625167046837,-38.44002917915798,8.866565979562239,0.4201685904379172,1.1159716074728943
25,684,449.6267520000001,0.26587176190935624,0.18770851025117855,2.050118155525398,0.5364770724554899,0.9876746227333505,0.6614357936163906,-38.91731978508223,7.946453123221364,0.334178156286847,1.0809364698240203
26,694,478.4267520000001,0.3128128033066042,0.17277377887432704,2.0120578446249495,0.6017388910125374,0.9159618424974963,0.5621027455191537,-39.095282422371334,5.35889759278864,0.13915588291112782,1.0038315255845995
27,705,510.10675200000014,0.2755011188226094,0.1756491181838455,2.0020224466351264,0.6688859822277362,0.9599618116542162,3.70369971632518,-39.97380482340177,4.833593513656641,0.036768775931901546,1.0003715834221296
28,715,538.9067520000001,0.2729471110850636,0.16312023466359796,2.0082082050635313,0.6184223239935833,0.6591707053278879,1.7363183744898516,-33.793595845090394,4.92170952416445,0.05456179874847111,1.0104323286258932
29,725,567.7067520000003,0.2743390824782687,0.15452075941597865,2.00017741795736,0.6327151349274885,0.8389760706885265,2.123698698972807,-38.76407181530777,4.910502634605091,0.048221486706395346,1.0002717942758153
