,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
47,414,-664.920090351,0.06927841389064049,0.25342506949887644,0.019402072465678218,0.1493305576468086
48,415,-659.7900903509999,0.011823300208805915,0.06223908685706231,0.010138214342996329,0.06090048467993216
49,416,-654.6600903509998,0.012134925367427947,0.06085088581865793,0.010161952049033472,0.056033594520416403
50,417,-649.5300903509997,0.011519872553082035,0.04675715094086469,0.010093233783354251,0.04652327765450904
51,418,-644.400090351,0.010854300499866716,0.04491848805348937,0.010005524925078344,0.010151297591996764
52,419,-639.2700903509999,0.011048011253426714,0.06902695382644757,0.010004833877910757,0.010015022545667468
53,420,-634.1400903509998,0.010659612496940548,0.07824492200588141,0.010002874318546738,0.010008010372387119
54,421,-629.0100903509997,0.10249025659399251,1.148908267753875,0.1673591818719879,0.08706774170763346
55,422,-623.880090351,0.11266789318447987,1.2141432598591781,0.16583647408508043,0.08712505993755157
56,423,-618.7500903509999,0.13623502674502502,1.1896905148893453,0.16167724629326813,0.08714946544842407
57,424,-613.6200903509998,0.1577908874941296,1.240080944278285,0.16335199831344824,0.08640807896285409
58,425,-608.4900903509997,0.1654721971111937,1.2312293400065866,0.16085860613616143,0.0861397497729926
59,426,-603.360090351,0.14576340134897023,1.174840927517097,0.1556912560963142,0.08680659478997212
60,427,-598.230090351,0.10898483736715242,1.0490381416714294,0.15501451149547826,0.08718968248317939
61,428,-593.1000903509998,0.08895580759802668,0.9213126865057294,0.15496390125756884,0.08860531588144105
62,429,-587.9700903509997,0.08889866499111129,0.8542462343909618,0.16378550005274875,0.0878614146113863
63,430,-582.8400903510001,0.09292372545712596,0.9510102640810798,0.1621549605493551,0.0903600333208019
64,431,-577.710090351,0.12954877534511855,1.0930312341493043,0.16548978059887828,0.09025135139329875
65,432,-572.5800903509999,0.15894406432347535,1.0690490253080407,0.17574487195100638,0.08741755366342419
66,433,-567.4500903509997,0.15454720349462867,1.0437909435459791,0.17413933561968528,0.08908359020412267
67,433,-567.4500903509997,0.15454720349462867,1.0437909435459791,0.17413933561968528,0.08908359020412267
68,434,-562.3200903510001,0.17078596209240432,1.030068198802137,0.17421757519521677,0.08959659884000196
69,435,-557.190090351,0.15244545081472646,1.005648691847537,0.16965284937650876,0.08984478299266598
70,436,-552.0600903509999,0.17357562214179056,1.0449441791256808,0.1633297023596748,0.09031874360223732
71,437,-546.9300903509998,0.1686360237575935,1.1170024172358324,0.15805601769386565,0.08923870067438114
72,438,-541.8000903509997,0.10730610928704759,0.20188023596792384,0.030745100105726064,0.06598341487845055
73,439,-536.670090351,0.17548963767012396,0.4350904243761741,0.027857651089227796,0.076905338832327
74,440,-531.5400903509999,0.13096701803902255,0.3568911760129677,0.02535724459745898,0.27361975305823616
75,441,-526.4100903509998,0.11988139691713318,0.3235571511708397,0.01680362090746578,0.026355498013757264
76,442,-521.2800903509997,0.18818762077468645,0.4328477771660171,0.024513584691107843,0.022759245177081014
77,443,-516.150090351,0.19878090071800852,0.4475260087036975,0.0224127527670974,0.021567615835756577
78,444,-511.0200903509999,0.052105958235563965,0.23993647148979017,0.011058220891065786,0.012189915034144991
79,445,-505.8900903509998,0.0508328402284163,0.2129461280732287,0.011138085819178595,0.016668259783882013
80,446,-500.7600903509997,0.042171814862923006,0.160545150132434,0.010847275468040436,0.037400293677041736
81,447,-495.63009035100004,0.06860094776338552,0.21253823150536752,0.012107211542783328,0.054640914745860844
82,448,-490.5000903509999,0.16072541587277175,0.38812534909378754,0.020710529648337764,0.05045126289221424
83,449,-485.3700903509998,0.25324559948818437,0.508966405372825,0.02683759526437845,0.03025595054316179
84,450,-480.2400903509997,0.14199614365095461,1.0167229527905302,0.16805052418079117,0.08806672517836601
85,451,-475.11009035100005,0.149159581233547,1.034683439357318,0.16765137746596837,0.08934925259204131
86,452,-469.98009035099994,0.1416828513166036,0.9933314929266783,0.17295349601086435,0.08965782418770243
87,453,-464.85009035099984,0.12397551455388074,1.1611793357368272,0.16973165751788977,0.0895580894032027
88,454,-459.7200903509997,0.12492481119024076,1.303447147332887,0.16659962792624144,0.09129924826288627
89,455,-454.5900903510001,0.10792721157282273,1.2331587813941074,0.16759195285112613,0.09197142977881279
90,456,-449.46009035099996,0.08997593823789546,1.2157817920237577,0.16673368746839184,0.0924296871511092
91,457,-444.33009035099985,0.09018969655982308,1.0924950279319774,0.1733576750718821,0.09211002281573932
92,458,-439.20009035099974,0.1364858453562371,0.8632693607444945,0.18226356797756088,0.09101083447847345
93,459,-434.0700903510001,0.13162098727179203,0.83402183833601,0.17631833697062926,0.09261982671189657
94,460,-428.940090351,0.14795045817838517,0.919911534591023,0.16122142040513687,0.09583206123040544
95,461,-423.8100903509999,0.16543073706787426,1.0471162046708853,0.1513352825144064,0.09823865912013799
96,462,-418.68009035099976,0.11627329394213225,1.1992734634908737,0.14235468025644882,0.10097528443169021
97,463,-413.55009035099965,0.17538645495515662,1.2288496165528322,0.14834321324244587,0.09942903089344407
98,464,-408.420090351,0.17884530324850306,1.1749622676981255,0.15743075254138222,0.09751377328061916
99,465,-403.2900903509999,0.16022671559660517,1.1298287713099802,0.1625075725007728,0.09655552437505009
100,466,-398.1600903509998,0.14642860449362938,1.0317352071036197,0.16472939547383222,0.09657456523271488
101,467,-393.03009035099967,0.1312351215204006,1.1175372617195127,0.1642311300713521,0.09765103813239323
102,468,-387.900090351,0.14327881780578228,1.2939073045212344,0.16230054462451615,0.09855427927283261
103,469,-382.7700903509999,0.15315856051302523,1.2888588827240726,0.16031736118168646,0.09960985736017842
104,470,-377.6400903509998,0.16171680580649367,1.2726171102338997,0.16479286273885774,0.09831800190581116
105,471,-372.5100903509997,0.17281709016930122,1.2386915478468168,0.16568722542631473,0.09812120938117097
106,471,-372.5100903509997,0.17281709016930122,1.2386915478468168,0.16568722542631473,0.09812120938117097
107,472,-367.38009035100004,0.16811667533342237,1.2313519066219614,0.16140388805761438,0.09815174598840955
108,473,-362.2500903509999,0.14342500290581975,1.2027135974106467,0.1585808861256373,0.09798451584184112
109,474,-357.1200903509998,0.157477503468465,1.2009823333124212,0.15973839556020603,0.09783331969132764
110,475,-351.9900903509997,0.15113849240430693,1.219468023840665,0.16048977794187919,0.09778860154849556
111,476,-346.86009035100005,0.19195808275267853,1.323661445735103,0.16520214110495957,0.09813543593096802
112,477,-341.73009035099994,0.17004572935529957,1.1170490728230509,0.16722855141934748,0.09869427895682656
113,478,-336.60009035099984,0.13531650672001483,0.8627385058202115,0.17042662871544068,0.0964089591107393
114,479,-331.4700903509997,0.1938241522444498,0.7711447725813617,0.10259802587680077,0.11641842040381004
115,480,-326.3400903510001,0.19238475784188958,0.7298654303575002,0.06626768043284262,0.12258149653729387
116,481,-321.21009035099996,0.19967970238021424,0.9100404718581009,0.14090606139799505,0.10436624121630406
117,482,-316.08009035099985,0.21574652631777466,1.0456584649713858,0.15991004374099863,0.10427847432158997
118,483,-310.95009035099974,0.22715090338242452,1.095749322452144,0.17060467636723647,0.10104818750797782
119,484,-305.8200903510001,0.22434285762205794,1.1702223004892738,0.15367492684397205,0.10612482332988446
120,485,-300.690090351,0.16549940609874625,1.061489996070785,0.15111076883010321,0.10609862215808111
121,486,-295.5600903509999,0.12855283018760202,1.11009619378535,0.15346135059185825,0.10542136203087402
122,487,-290.43009035099976,0.09637918799550811,1.0898841381455577,0.1531045454308402,0.10462968479542069
123,488,-285.30009035099965,0.064657837425239,0.9357053252648725,0.15641872206836727,0.10375425211495151
124,489,-280.170090351,0.06667011841889185,0.9050962186255199,0.16352453280763335,0.10157281770813875
125,490,-275.0400903509999,0.08265802507064712,0.8311375759624681,0.16918723655789125,0.10000937462407919
126,491,-269.9100903509998,0.16076274055781792,0.8680644211347177,0.1797092272636309,0.09896766166359777
127,492,-264.78009035099967,0.1538233548711904,0.9388655619645812,0.17804478158748313,0.09971875146734177
128,493,-259.650090351,0.19307052763224747,0.9941228168061573,0.181157453009311,0.09948184889018906
129,494,-254.5200903509999,0.17807473363654525,0.9609202034201124,0.18673200274921453,0.09659599287810584
130,495,-249.3900903509998,0.1846635581390879,0.9137181032508535,0.18720933626361083,0.0957814344992278
131,496,-244.2600903509997,0.15783001442880099,0.9364136433460791,0.18264654411876963,0.09815054328922326
132,497,-239.13009035100004,0.11701474215954338,1.1395199835906749,0.17084788254203978,0.10022464764609294
133,498,-234.00009035099993,0.08614587745509106,1.2173836397976827,0.1657401550769222,0.10279845185212731
134,499,-228.87009035099982,0.0752973525220671,1.1868899853221098,0.16441461463553816,0.10349626691610515
135,500,-223.7400903509997,0.08881088801239978,1.169584473862509,0.16472000499536144,0.10264881902970853
136,501,-218.61009035100005,0.10010181384345854,0.9520586956694207,0.16954388777077567,0.10074079422935824
137,502,-213.48009035099994,0.07286269128816461,0.8197262437003552,0.17166115965754614,0.09928543749724732
138,503,-208.35009035099984,0.06327871163043336,0.9288037008176014,0.17448668472930717,0.09845705013625106
139,504,-203.22009035099973,0.0746285433499852,1.0671387792139047,0.18002564717754718,0.09769346783837096
140,505,-198.09009035100007,0.08050317662895334,1.1829909706812858,0.18775605225485467,0.0971773345685855
141,506,-192.96009035099996,0.05948544741602553,1.2576580505336863,0.1835195982073942,0.09806085270196535
142,507,-187.83009035099985,0.05136687101590443,1.156764846102171,0.1790459656618124,0.10034401680134793
143,508,-182.70009035099974,0.09036112108271695,1.0275043627847071,0.17938051797722826,0.10032359905771884
144,509,-177.5700903510001,0.09409330515900952,0.9842087425484374,0.17427380178353274,0.10091338081562604
145,510,-172.44009035099998,0.10137926466532454,0.9999772699043213,0.17071274190468042,0.10337664172730703
146,510,-172.44009035099998,0.10137926466532454,0.9999772699043213,0.17071274190468042,0.10337664172730703
147,511,-167.31009035099987,0.1647999157196064,0.9034243438876662,0.17760880885169644,0.10146605739517059
148,512,-162.18009035099976,0.13220588359880003,0.8485031591606906,0.17531756328912865,0.1021849000069673
149,513,-157.05009035099965,0.12339427769723456,0.8566048209850832,0.1739316121744751,0.10319429504080051
150,514,-151.920090351,0.04901609813944548,0.8606346935786944,0.17100592414885493,0.10321669699802406
151,515,-146.7900903509999,0.049370746547092656,1.0513121363419964,0.1743033014057637,0.10185774126714459
152,516,-141.66009035099978,0.05012620992450764,1.0148407159673276,0.17796975391076564,0.10127612194708184
153,517,-136.53009035099967,0.05429997117674637,1.0280412988065883,0.1834796517503018,0.10077375495998751
154,518,-131.40009035100002,0.059168178562812944,1.069222324725211,0.1876579990445973,0.10095755922726722
155,519,-126.27009035099991,0.07020781171823305,1.009695010394561,0.18561601400044944,0.10055937093549437
156,520,-121.1400903509998,0.111440006482177,1.0834716602349896,0.1923411305578093,0.09792637217257595
157,521,-116.01009035099969,0.14025438178547384,1.0775539989583238,0.18422864643942974,0.09790594004147703
158,522,-110.88009035100004,0.16833250086446366,0.9968393701668073,0.1753832233395862,0.09742561131695888
159,523,-105.75009035099993,0.14604974883276772,0.8986133733932965,0.17246504338867905,0.0988078730500125
160,524,-100.62009035099982,0.10791588240766449,0.8359088447498552,0.1686790002813891,0.10143666919046569
161,525,-95.49009035099971,0.10372645924296259,0.9365955662703458,0.16882272679529875,0.10267806458565511
162,526,-90.36009035100005,0.1163414973275719,0.939727430976,0.16722547823467848,0.10335107422234219
163,527,-85.23009035099994,0.1416754575750644,0.991566620736196,0.18103384231459732,0.0995878259417021
164,528,-80.10009035099984,0.15524606106234629,1.1691872980833742,0.17301437498306718,0.0995564156328574
165,529,-74.97009035099973,0.15469815771368053,1.235746406632892,0.1688311521849784,0.09992545192738872
166,530,-69.84009035100007,0.16835219249849276,1.2237928952735144,0.1719292471497945,0.09827706502405668
167,531,-64.71009035099996,0.1731191524711808,1.2221128160993149,0.1725914672011682,0.09906405703245005
168,532,-59.58009035099985,0.18443566721569457,1.252233600482305,0.17387101778016797,0.10064889215903912
169,533,-54.450090350999744,0.15747678597237832,1.2124357530367202,0.16850941769924124,0.1022410721977798
170,534,-49.32009035100009,0.11321536005165088,1.2884948343632792,0.1646015237251754,0.10452428815014038
171,535,-44.19009035099998,0.09719582387564285,1.2019469657273258,0.16510764863659422,0.1048696279260722
172,536,-39.06009035099987,0.16910379913314683,1.22277644650841,0.18026398127740328,0.10050644473926888
173,537,-33.93009035099976,0.20874352581379405,1.2593501170997297,0.18323648956080257,0.10021399308987487
174,538,-28.800090350999653,0.2162051846992938,1.1374964448516376,0.17570754062968602,0.10170667996299733
175,539,-23.670090351,0.21944813724828494,1.1544941037572534,0.16785924656702778,0.10361613883205446
176,540,-18.54009035099989,0.22820532234220586,1.07035955382656,0.16901285155830442,0.10280908505346667
177,541,-13.41009035099978,0.20807536167757368,0.80992324261321,0.17793937757734574,0.09922782196928495
178,542,-8.280090350999672,0.17822182963985148,0.6903595755168013,0.18649427521994671,0.09628695006769428
179,543,-3.150090351000017,0.12143062361339917,0.5973326420583053,0.18818837450277137,0.094664192106033
180,544,1.979909649000092,0.10287983955351689,0.5806881339186446,0.19205037307998318,0.09293719373807177
181,545,7.109909649000201,0.14495474354491683,0.6371947314280051,0.20394268314111028,0.0897187263436456
182,546,12.23990964900031,0.14979234521331397,0.6811622597791891,0.19730550355172644,0.08854777775193423
183,547,17.369909648999965,0.15751930292590186,0.691750986269861,0.19803458146949218,0.08810158731005742
184,548,22.499909649000074,0.14006662413176954,0.6901380361542022,0.19894089694348008,0.08884436770896682
185,548,22.499909649000074,0.14006662413176954,0.6901380361542022,0.19894089694348008,0.08884436770896682
186,549,27.629909649000183,0.11664436270539948,0.6245690936335363,0.20340036631977426,0.08894827238078182
187,550,32.75990964900029,0.11989584726630557,0.5801420198424048,0.2219486040340028,0.08704186480251758
188,551,37.88990964899995,0.11832999550496306,0.5308737148842673,0.2254915153414944,0.08626968229800956
189,552,43.019909649000056,0.15096443780562555,0.5915944143538147,0.21789661427727341,0.08774919471608014
190,553,48.149909649000165,0.1867946492541081,0.687142474391976,0.2069562191231923,0.09114959853893802
191,554,53.279909649000274,0.16786153694004166,0.7719768324399117,0.18930334755804581,0.09609999584357916
192,555,58.40990964899993,0.19577176714445527,0.8473270453960077,0.1701621328139298,0.10119566685300943
193,556,63.53990964900004,0.18025123188403347,0.6898892393551287,0.17796966659056776,0.09953153744492516
194,557,68.66990964900015,0.15686780849652315,0.609692442553364,0.07691634285771193,0.1270342841056322
195,558,73.79990964900026,0.2032266970420544,0.4895226898717881,0.11818210889585108,0.10909335247340264
196,559,78.92990964899991,0.16905112543318332,0.7728897973571413,0.1748083635225393,0.09601328278349856
197,560,84.05990964900002,0.19181084424407435,0.9305992999182867,0.17182789866629442,0.09612214583934356
198,561,89.18990964900013,0.13220514877344525,1.0204301624891396,0.17760773475956101,0.09549176895273183
199,562,94.31990964900024,0.16130620173702875,1.098363089890725,0.1752228988265523,0.0965417475551311
200,563,99.44990964900035,0.19487235778500522,1.2220869782161052,0.17713000959068345,0.09645321421304044
201,564,104.579909649,0.1764485629202458,1.0374540796267717,0.18163946915603227,0.09367228814642396
202,565,109.70990964900011,0.16399758018134072,1.0199288259358166,0.18226423797181948,0.09068857943421106
203,566,114.83990964900022,0.1097914839131625,1.0557726695552643,0.17748761653381984,0.08947433485855612
204,567,119.96990964900033,0.07605528223556603,1.0240428353199542,0.17848089302769474,0.08909226565107861
205,568,125.09990964899998,0.04741102556689551,1.1150668807776207,0.17904275469215855,0.09145369402777606
206,569,130.2299096490001,0.02623729604922513,1.0598873312183614,0.17248662828321681,0.09411901134472923
207,570,135.3599096490002,0.020721534729546614,1.009832939404452,0.1614331349901937,0.09804922410967877
208,571,140.4899096490003,0.02052204271621802,1.0648882515909104,0.15091538578549776,0.10004778702066207
209,572,145.61990964899996,0.0240369744989783,0.9789010829234196,0.1398250174989509,0.10196945868904318
210,573,150.74990964900007,0.3462513737777787,0.8131126561629259,0.0789461539779203,0.12384624351679317
211,574,155.87990964900018,0.3566074235800385,0.8419495511313405,0.0916302876517739,0.1243623947697879
212,575,161.0099096490003,0.3832163487237658,0.9088239133309798,0.11481885469394704,0.10858649937229531
213,576,166.13990964899995,0.3725881826057295,0.9880044551751935,0.1483082639176516,0.10293455451074313
214,577,171.26990964900006,0.3549563968926522,1.120076019389001,0.18244592071658988,0.0937542647736924
215,578,176.39990964900016,0.3193977086377443,1.1373938659440455,0.1790737867689697,0.09295703483256176
216,579,181.52990964900027,0.0631811687359325,1.0684866019850032,0.1691364892220126,0.09411733011805479
217,580,186.65990964899993,0.061463510176934626,1.2102504799602793,0.16812987519207062,0.09224894769031589
218,581,191.78990964900004,0.07230806138337507,1.2171146809498925,0.16712278467324446,0.08950802662363011
219,582,196.91990964900015,0.11066540856732425,1.2462210029261918,0.17383343845456428,0.08678482876615688
220,583,202.04990964900026,0.18807869085800824,1.3307488621289696,0.18398824704434416,0.08579297456271802
221,584,207.1799096489999,0.16883302896656974,1.1533692436457488,0.18523237539824655,0.08418007224030609
222,585,212.30990964900002,0.14061230742049424,0.905953859916147,0.18821752060692043,0.08536347941953416
223,586,217.43990964900013,0.1075678849274544,0.777440025963282,0.18989010140445006,0.08566057314818079
224,586,217.43990964900013,0.1075678849274544,0.777440025963282,0.18989010140445006,0.08566057314818079
225,587,222.56990964900024,0.08399132765893022,0.7032508004989902,0.18939704903189347,0.08499516703658376
226,588,227.69990964900035,0.097112952133411,0.6184681289074715,0.19327811502166173,0.08635967761928806
227,589,232.829909649,0.10165628958512866,0.654150951987992,0.18597622663008131,0.08690571808361344
228,590,237.9599096490001,0.11036062013001019,0.7942518153063368,0.18199580270629184,0.08510824985065633
229,591,243.08990964900022,0.1403677631896248,0.9544647653841535,0.1737692463585602,0.08400047979535298
230,592,248.21990964900033,0.13032423665801848,1.10033086033948,0.17889821330621686,0.08201251798170896
231,593,253.34990964899998,0.09238090342574018,1.1500351030556462,0.18390318620893953,0.07822102025892272
232,594,258.4799096490001,0.13679396515772912,1.0349359564561265,0.19603893144005866,0.07525054352297768
233,595,263.6099096490002,0.12781466598345348,0.9081350235890401,0.19739869704797428,0.07321413804001309
234,596,268.7399096490003,0.19169217613956055,0.3577059367469109,1.9999999818395007,0.053678549254491115
235,597,273.86990964899996,0.07966107124016449,0.40020051811694857,0.016482631484695746,0.010169319723510288
236,598,278.9999096490001,0.010002487504836361,1.0023117395926187,0.16309887570688014,0.07688770883828747
237,599,284.1299096490002,0.010001441480479786,1.1101033285935242,0.1593511961358821,0.07612120603736293
238,600,289.2599096490003,0.1470528362579971,1.1519937091145873,0.1547364545097062,0.0760434140751445
239,601,294.38990964899995,0.0681029701377962,0.13372726334725854,0.016736515122337176,0.010232354399527233
240,602,299.51990964900006,0.16058458570575074,1.1176610841732182,0.1497701061916196,0.07593267997986103
241,603,304.64990964900016,0.22939704642677725,0.35006425197703156,1.7449813375943017,0.06228056826000727
242,604,309.7799096490003,0.1283355109331589,0.9149447738350882,0.1621749123177358,0.07163608461174793
243,605,314.9099096489999,0.10558414162344204,0.7931081238365775,0.18139572458297806,0.06812741459328409
244,606,320.03990964900004,0.09771021710820942,0.8632588982874561,0.17765745410206152,0.06898129460478662
245,607,325.16990964900015,0.08449522107495716,0.9409533479009594,0.18329170359596259,0.07050491309483385
246,608,330.29990964900026,0.06056881723561402,0.2184900344465735,0.036131765759446224,0.04442861921588205
247,609,335.4299096489999,0.08897655207845936,1.2182622124126097,0.17877444287148442,0.06886659373828402
248,610,340.559909649,0.0503496859108891,0.13185069540925545,0.027182266632076645,0.4902460466604465
249,611,345.6899096490001,0.05107772017070118,0.10874368678156933,0.04024325642256759,0.6367783937095547
250,612,350.81990964900024,0.05813959344130524,0.10813744736957014,0.032439521650530996,0.33046538389171554
251,613,355.9499096489999,0.0560587236809052,0.14435932899149204,0.5530101244568377,1.8934099096714165
252,614,361.079909649,0.8934714094668288,0.1298994030900547,0.29855896974247415,0.16408111054101787
253,615,366.2099096490001,0.9021033402614012,0.14406972912854576,0.28691319988412667,0.16486888114383133
254,616,371.3399096490002,0.9237667405564673,0.137865386522944,0.2847226400117149,0.1648479835028309
255,617,376.46990964900033,0.13884401731274643,0.8662253707885618,0.15360762126914887,0.05949483179918291
256,618,381.599909649,0.13900631856238246,0.9461962540702096,0.15298706537408316,0.06033982829339896
257,619,386.7299096490001,0.7318084834989924,0.09631804116324136,0.30614032163406446,0.152804561093633
258,620,391.8599096490002,0.33160127286376206,0.7689975651650244,0.5442233279612388,0.015249047630068908
259,621,396.9899096490003,0.2984523912343448,0.5801066556432732,0.6597723281744442,0.013936440488403725
260,622,402.11990964899996,0.24177750875302248,0.4215142671986874,1.7388094380964665,0.011310961095898199
261,623,407.2499096490001,0.10238057467688463,0.9073323301784821,0.2351078501402007,0.0356572212792985
262,624,412.3799096490002,0.11952488762586165,0.19192339723583332,0.08272931601795812,0.2520264990636377
263,625,417.5099096490003,0.28434653808134824,0.9144835305937677,1.9037556160983873,0.4334573468590665
264,625,417.5099096490003,0.010713177941509496,0.012320744649618057,0.010133314302501752,1.7087929800690942
265,626,422.63990964899995,0.012248071878892175,0.01640170570698898,0.011944857904806606,1.7981023947103572
266,627,427.76990964900006,0.014298996271194915,0.015187480556396876,0.020642433984894494,1.9952357651502124
267,628,432.89990964900016,0.04880701771199674,0.032044504654933144,0.3267604365075329,1.9956937661564293
268,629,438.0299096490003,0.0792837750958189,0.052992493546935186,0.5845508362269367,1.9966092244797418
269,630,443.1599096489999,0.055151514507388394,0.03391527221713639,0.5124227732000022,1.997956191126039
270,631,448.28990964900004,0.7838756541368181,0.2253427008246868,0.25823238276241695,0.14895104914517235
271,632,453.41990964900015,0.6757780432055833,0.15229314993508658,0.2522513786341417,0.15032913291679456
272,633,458.54990964900026,0.72447948351624,0.09811409390470374,0.263845778451907,0.1410563143209161
273,634,463.6799096489999,0.6814869054067296,0.08332871575297686,0.24872675880399997,0.13404376110556554
274,635,468.809909649,0.7231596933611801,0.0862868513526357,0.24229048038898218,0.1320918102302988
275,636,473.9399096490001,0.8295226248006649,0.15210741667581176,0.26137687253598907,0.1290766027559183
276,637,479.06990964900024,0.8030210245237267,0.17782898480957696,0.24688114721558738,0.13556836788393659
277,638,484.1999096489999,0.7458056213921539,0.19727509375008961,0.2548245636385683,0.13484752586582116
278,639,489.329909649,0.7202889452935594,0.1999367090778133,0.26840530765373916,0.13227581451495915
279,640,494.4599096490001,0.542453494711409,0.1892819411913198,0.3002842544247665,0.12071038682186952
280,641,499.5899096490002,0.5199218273524702,0.21329495442351082,0.10534144825581411,0.16956921494045726
281,642,504.71990964900033,0.3435175758234077,0.30856056103114177,0.11056121980344753,0.1266987559668086
282,643,509.849909649,0.8362992477868331,3.697611345781679,0.18267764170608308,0.010000023558982146
283,644,514.9799096490001,0.8255310368650471,3.5952800383153978,0.18707863350987433,0.010014988023488238
284,645,520.1099096490002,0.398779129715719,0.4857563428364665,1.2999944721166612,0.010250054962105206
285,646,525.2399096490003,0.39657083729580783,0.37498356405370953,1.3784663328919646,0.012948335802659344
286,647,530.369909649,0.3726366051666543,0.20946611656384165,0.8267112235733759,0.060108000151936784
287,648,535.4999096490001,0.5362620714120083,0.011638163263120224,0.28884860534964824,0.10137353146068898
