,lineout pixel,Radius (\mum),Te_electron,ne_electron,m_electron,amp1_general,amp2_general,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
15,404,-356.77324799999997,0.2751469174110155,0.17784920992991796,2.100024127015708,0.6882624457591715,1.0684171517197687,0.5628588558706752,-15.331951793567612,8.51138240184316,0.24135983872191616,2.9606738381422804
16,414,-327.9732479999998,0.3021649354959748,0.1779682741864467,2.090142046404678,0.6546656942413854,0.9957085715421575,0.6656473441103475,9.989951043931427,9.214841969725018,0.28369479479471726,2.5975175998981923
17,424,-299.17324799999983,0.2744943565390038,0.18892977953862097,2.0307156682081113,0.7019584917086442,0.8384653702591844,0.5938754938604878,-3.220096287077048,9.315843636240405,0.33759961526848764,2.9516347071860887
18,435,-267.49324799999977,0.28828593953817294,0.1827852933586053,2.131555090224863,0.5753036584014095,1.1214635764316734,0.41127407040132924,-35.95776566750548,8.519987575990339,0.6718410429020691,2.791168672971862
19,445,-238.6932479999998,0.5986089370636034,0.0369644416110495,2.1359997657019436,0.05348598585049711,0.06318943097716616,0.7850218951712054,4.179789254454043,8.727673194101083,0.6702399076080884,4.483234760923255
20,456,-207.01324799999998,0.29169884029994986,0.18477020548030942,2.042116134316469,0.7089296187853384,1.1333219234148628,0.5607369744253359,-39.41131245038748,6.879664808019172,0.3336393138788125,1.8172124658133293
21,466,-178.2132479999998,0.2993643408109452,0.18608331554644458,2.0880219321961566,0.6687257070400513,1.0158140300189753,0.6784245423083138,-32.96785698598185,6.624364084310116,0.2659784741285716,2.2429921613919674
22,476,-149.41324799999984,0.30541436697835533,0.18660895784977216,2.099016802435846,0.6223395454321221,0.9874182092220947,0.5977657464551893,-24.5044163984513,7.251930721348529,0.3966184129392142,2.2709704937143034
23,487,-117.73324799999978,0.2983215927651065,0.18872681162867483,2.0325916737095797,0.5721238721907086,0.9639028597854633,0.5422115680242648,-27.372223818393806,8.145117489891124,0.474077469336993,2.566289491225897
24,497,-88.93324799999982,0.3016834613398209,0.18913711153115728,2.144856487425171,0.6975333854359962,1.0621275207987504,0.48979367921374695,-35.80310982793653,8.453733162702356,0.6563274473136179,2.54817876842472
25,508,-57.253247999999985,0.9628731472772593,0.12323723952808473,2.1354345635147127,0.17361117614288482,0.2026336860067554,0.7071273467062938,5.228941012195463,8.877093813999188,0.7339060992265269,4.396062341390625
26,518,-28.453247999999803,0.30552616781428976,0.18638319814458643,2.044523166881459,0.6286409070368475,0.8479665477178231,0.6805545304108777,-39.379834761342046,7.330666415803311,0.3596439799346207,1.8669768847111419
27,529,3.226752000000033,0.3012664432199715,0.18661983172876295,2.0887897481526507,0.6268881185016798,0.967086973207119,0.7694708711891146,-31.297488963790258,7.379563011956311,0.29666946580421394,2.1339551435492794
28,539,32.026752000000215,0.27717149986055645,0.19789574354445114,2.0959932563013224,0.7442573935385354,0.9094789175486582,0.7118572951435121,-29.666171379435724,6.968832631276282,0.343053820446978,2.151333301511798
29,549,60.82675200000017,0.293284073464212,0.1926108987141055,2.031481904086443,0.57716842523996,0.9583893743138058,0.6911944140656421,-32.20831388318017,7.286926719860599,0.4006975550092359,2.0903596583209807
30,560,92.506752,0.3321108293113161,0.1796986861730921,2.0624634103605515,0.4841443052031973,0.34430989300289755,0.3803722443322266,-39.05580346732355,4.727668469791498,0.5479611790196055,1.3632173785839177
31,570,121.30675200000019,0.353473971943601,0.17530266927158625,2.03148439736387,0.3127399689285064,0.487598298969116,0.49658434511181204,-15.697014349302645,7.123577742755597,0.9544681400042446,4.588542010672467
32,581,152.98675200000002,0.3148929479718175,0.18240942806129004,2.0575393472030603,0.6192139903392786,0.8316212148788727,0.8320745682837521,-39.19451679408752,6.903055830955488,0.2932918005847109,1.259669875474939
33,591,181.7867520000002,0.2798568738863474,0.19347232217774665,2.0917199341476875,0.5763053321129258,0.9927450702549394,0.8389668552640497,-31.170163988003665,5.821112040932681,0.3705157679998775,1.0938330454190104
34,601,210.58675200000016,0.2945892700847066,0.1859209958505545,2.1560176468088783,0.6767762409830428,1.0276280713267272,0.9358268314015932,-34.58593740623694,6.525723576120079,0.30106460957582254,1.06243483493337
35,612,242.266752,0.29605219520849774,0.18616268309631043,2.0339073830648715,0.7075861637983093,0.8762786471652776,1.2507064378454515,-13.240364953093312,6.020221672844684,0.15670614734235394,1.0745929550104154
36,622,271.0667520000002,0.30613271362845995,0.1809185125618604,2.0810985404855944,0.6332349326813667,0.9560710379642167,0.4003051932546876,-38.62192879370861,8.594586065082737,0.452464733641662,1.2730367044981024
37,633,302.746752,0.29079890461043467,0.18509975959734745,2.029354331188679,0.7228096079188893,0.8820818336944343,0.3502584794288088,-14.70716361167608,7.09001078013867,0.9568967904282231,4.532128797489414
38,643,331.5467520000002,0.28584779417967343,0.1860803207306786,2.089398780727871,0.6415863834124748,0.9874324510586624,0.6589124292569696,-38.32518364575329,8.975783229822412,0.2733519807093169,1.225339542804375
39,654,363.22675200000003,0.27324114802610916,0.19151053519861047,2.101254192847978,0.6459028604864178,0.9370962866299773,0.5763869460533019,-27.081680494249103,7.036524223480313,0.3202503533426207,1.0899733421908573
40,664,392.026752,0.3284263623501249,0.17517934752052725,2.607393686086481,0.6423218490815747,0.963063469256536,0.565610340957748,-26.56765385405148,7.480192057202327,0.25799455942909255,1.0604524527609254
41,674,420.82675200000017,0.2970745088745177,0.18513666525857897,2.0335237830095885,0.6850028284828766,0.9162008570784719,0.7777717995878785,-28.621068081382237,6.847009368167608,0.1572129873970248,1.0732884582697286
42,685,452.506752,0.26483667980098163,0.18734308913227127,2.0738414987671696,0.633667255919693,0.9806470751160131,0.5823777802680287,-38.67443754619481,8.01060379149763,0.4548507424812919,1.2646271022266151
43,695,481.3067520000002,0.30255708315757346,0.1737957445857071,2.025663964269704,0.6013136416421712,0.9232646061660452,0.21873152518533184,-37.115518015667114,7.676103397131062,0.9623066317271499,4.33284151803244
44,706,512.986752,0.27051994641205646,0.17716093613691766,2.0271588229227753,0.6891603439540094,1.0099504473848304,2.5786745052307407,-38.683811003840255,4.861730239522997,0.04187480984528555,1.0035888731089144
45,716,541.7867520000002,0.2789550376017713,0.1616462259561962,2.073556292406944,0.6028095320423867,0.6621813758534878,0.5342933105906718,-31.614417571679894,4.337773767041067,0.24252637302432833,1.067480284983517
46,726,570.5867519999999,0.266972602580129,0.15611145184610092,2.0235187595926027,0.6334903497143841,0.8728802767063025,1.4976581987474393,-25.033124800001346,4.945778990861662,0.05412238899682025,1.011630353838849
47,737,602.2667520000002,0.2804322880907235,0.14811528787338085,2.031128660351042,0.5709169632622412,0.8036559317807863,0.5775277113590922,-34.824141511601006,4.6101372840216115,0.14564649814250033,1.0691139035851343
