,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
47,574,139.89427369429882,0.5622175694675368,39.99939726438261,0.7117175807316549,0.17095108467902617,2.095191260409875
48,581,160.05427369429867,0.5397626163206802,39.983908675738576,0.8391726152202814,0.16334486697381548,2.0313778727475356
49,588,180.21427369429875,0.26682456079274475,39.97773154239569,0.028821194747388645,0.3270665646159445,1.1535746971960468
50,595,200.37427369429884,0.28136141244378043,39.995396722210174,0.4745635965364414,0.2731018411819927,1.399058926466935
51,602,220.5342736942987,0.24477426546030376,39.99903839370748,0.1051684684993539,0.31718780772077,1.0841518690224201
52,609,240.69427369429877,0.22106349703175981,39.999391652616524,-0.034703861521768076,0.28612473865308397,1.0164394336037412
53,616,260.85427369429885,0.19605754962551192,39.99939727293591,0.23993542569691328,0.3159696137199343,1.0169443888011134
54,622,278.1342736942988,0.19716227707377473,39.983949568234266,-0.11837606732573214,0.3178574571774214,1.0000000233336002
55,629,298.2942736942987,0.2113804016898108,39.977808943338744,0.0876043326289011,0.28573267840010647,1.0001752551643395
56,636,318.45427369429876,0.1919431394538342,39.99539888150865,0.7541567976997587,0.286150603237591,1.0000028383207142
57,643,338.61427369429884,0.17889598549800545,39.999038515466324,1.0745884818437297,0.2823603982185708,1.001347308995766
58,650,358.7742736942987,0.17030363963035774,39.999391723133684,1.219132072758617,0.27471939624429176,1.0033200128497626
59,657,378.9342736942988,0.15841223306073662,39.99939732547104,1.1045730665153854,0.27658188901060693,1.0051342759428834
60,664,399.09427369429864,0.1553030323686394,39.98394973722414,1.2763178045697963,0.30609327408785253,1.0000000233335995
61,671,419.2542736942987,0.14730829803840226,39.977809446744374,1.0353365132208339,0.2786619433453973,1.0001752287853196
62,678,439.4142736942988,0.16317340735203423,39.995398894292634,1.2106768295872001,0.2796452642288183,1.0000028383165962
63,685,459.57427369429865,0.11957520623147526,39.99903851688471,1.5566395283908072,0.27339073924634016,1.0013458230434764
64,692,479.73427369429874,0.12318302727391921,39.99939172350081,1.6081165916359286,0.26742857881675014,1.0033146632375498
65,699,499.8942736942988,0.11173298272235022,39.99939732580073,1.5772133906117265,0.26881639063791163,1.0051236232085392
66,706,520.0542736942987,0.1419515120982879,39.98394992465815,1.4784305342759971,0.3089027455575825,1.0000000233335993
67,713,540.2142736942985,0.12231601427935061,39.97780973102435,1.5921524145762085,0.28375144734918734,1.0001752174269778
68,720,560.3742736942988,0.15467655254434542,39.99539889778656,1.3368412602871445,0.2852805954625217,1.0000028383157398
69,727,580.5342736942987,0.1273509615483443,39.99903851682157,1.5402232671967564,0.27743759241796095,1.0013458341406036
70,734,600.6942736942985,0.1271302309438039,39.99939172348631,1.5981991326014438,0.26926821655464356,1.003314722441762
71,741,620.8542736942989,0.11360241297823268,39.9993973257924,1.5736013713935986,0.269917525381663,1.0051236993931687
